Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
BME,"28,470",pujada,"+0,32%","0,090","2.064.507,22","2.380,95","15,28","6,23%",16:59
CAIXABANK,"3,83",baixada,"-0,70%","-0,03","35.285.223,37","22.849,09","13,84","3,48%",16:59
CELLNEX TELECOM,"20,77",pujada,"+0,07%","0,02","8.857.741,87","4.830,60","68,95","0,49%",16:58
CEMENTOS PORTLAND,"5,97",pujada,"+0,00%","0,00","0,00","305,54","0,00","0,00%",23/02
CIE AUTOMOTIVE,"24,18",baixada,"-0,08%","-0,02","950.306,84","3.117,93","14,38","2,14%",16:58
CLINICA BAVIERA,"8,35",baixada,"-1,80%","-0,15","2.147,00","133,72","23,00","2,38%",20/10
COCA-COLA EUR,"35,44",pujada,"+0,06%","0,02","3.975,28","17.147,11","16,53","2,36%",10:44
CODERE,"0,36",baixada,"-2,70%","-0,01","85.303,74","917,49","0,00","0,00%",16:52
COEMAC,"0,39",pujada,"+0,00%","0,00","15.950,40","75,05","59,43","0,00%",13:56
DEOLEO SA,"0,20",baixada,"-4,76%","-0,01","357.724,23","236,71","93,33","0,00%",16:57
DIA,"4,37",baixada,"-1,15%","-0,05","10.254.568,96","2.702,08","10,42","4,80%",16:58
DOGI INTL FABRICS,"3,70",pujada,"+1,09%","0,04","39.395,63","262,82","0,00","0,00%",16:41
DURO FELGUERA,"0,50",pujada,"+0,00%","0,00","78.038,41","80,00","51,00","4,31%",16:58
EBRO FOODS,"20,81",pujada,"+0,02%","0,01","2.631.496,02","3.202,71","17,07","3,29%",16:58
EDREAMS ODIGEO REG,"2,53",baixada,"-1,33%","-0,03","259.929,27","272,61","8,19","0,00%",16:42
ELECNOR,"12,09",baixada,"-0,49%","-0,06","26.267,96","1.051,83","11,22","2,34%",16:51
ENAGAS,"24,13",pujada,"+0,06%","0,02","7.279.359,27","5.755,88","12,38","6,00%",16:58
ENCE,"4,780",pujada,"+1,06%","0,050","3.413.440,33","1.191,96","14,17","3,34%",16:59
ENDESA,"19,16",baixada,"-0,31%","-0,06","11.924.915,55","20.280,40","15,82","6,70%",16:59
ERCROS,"2,55",pujada,"+0,31%","0,01","689.729,98","281,33","7,02","0,00%",16:53
EUROPAC,"8,15",pujada,"+2,39%","0,19","935.990,47","777,68","12,71","3,75%",16:57
EUSKALTEL,"7,37",pujada,"+0,07%","0,01","1.125.487,12","1.317,15","19,15","4,47%",16:59
FAES FARMA,"2,885",pujada,"+0,35%","0,010","716.265,82","738,13","17,21","0,94%",16:58
FCC,"8,42",pujada,"+3,72%","0,30","182.510,99","3.125,31","17,61","0,00%",16:55
FERROCARRILES,"34,18",baixada,"-0,73%","-0,25","286.764,99","1.172,40","25,97","1,70%",16:57
FERSA ENERGIAS,"0,46",baixada,"-1,08%","-0,01","27.799,55","64,40","91,57","0,00%",16:56
FLUIDRA,"8,58",baixada,"-0,87%","-0,08","852.810,97","965,23","26,29","1,70%",16:57
GAM,"1,35",pujada,"+0,00%","0,00","16.884,21","43,61","0,00","0,00%",16:36
GAMESA,"11,11",baixada,"-1,51%","-0,17","39.888.058,85","7.530,04","13,19","1,28%",16:58
GAS NATURAL,"18,47",pujada,"+0,33%","0,06","10.151.032,25","18.482,73","14,46","5,33%",16:57
GLOBAL DOMINION,"4,36",pujada,"+1,78%","0,08","843.909,07","741,38","24,20","0,00%",16:57
GR.EMPRES.SAN JOSE,"3,05",pujada,"+2,01%","0,06","245.913,53","197,03","0,00","0,00%",16:55
GRIFOLS,"24,23",baixada,"-0,35%","-0,09","4.139.322,97","10.282,51","24,20","1,46%",16:57
GRIFOLS CL.B,"18,26",pujada,"+0,27%","0,05","1.576.021,65","4.763,17","0,00","0,00%",16:42
GRUPO CATALANA OCC,"34,55",baixada,"-1,12%","-0,39","980.744,53","4.147,20","12,41","2,23%",16:58
GRUPO EZENTIS SA,"0,58",pujada,"+1,22%","0,01","140.923,24","139,36","27,02","0,00%",15:58
GRUPO FERROVIAL,"30,83",baixada,"0,00%","0,00","0,00","4.324,36","0,00","0,00%",4/12
GRUPO PRISA,"2,78",baixada,"-6,43%","-0,19","417.356,41","220,12","6,24","0,00%",16:47
HISPANIA ACTIVOS,"14,06",baixada,"-0,85%","-0,12","2.693.739,10","1.532,74","21,16","3,38%",16:58
IAG (IBERIA),"7,36",baixada,"-0,24%","-0,02","9.098.285,32","15.709,46","7,10","3,80%",16:58
IBERDROLA,"6,75",pujada,"+0,78%","0,05","29.227.785,50","42.636,91","15,54","4,87%",17:00
IBERPAPEL GESTION,"26,91",baixada,"-2,15%","-0,59","15.233,02","294,14","14,71","2,38%",16:26
INDITEX,"30,96",baixada,"-0,10%","-0,03","26.239.272,34","96.429,21","28,35","2,37%",17:00
INDRA,"13,49",pujada,"+1,51%","0,20","4.868.323,15","2.376,00","19,41","0,00%",16:58
INM. COLONIAL,"7,68",baixada,"-0,39%","-0,03","7.117.270,83","3.007,11","34,69","2,38%",16:59
INMO DEL SUR,"10,70",baixada,"-0,83%","-0,09","71.443,82","181,60","0,00","0,00%",16:50
INYPSA,"0,165",baixada,"-2,94%","-0,005","108.456,24","61,10","0,00","0,00%",16:32
LABORATORIOS FARMA,"15,43",pujada,"+0,59%","0,09","25.107,32","760,00","42,89","1,03%",16:34
LAR ESPANA,"8,16",baixada,"-0,05%","-0,00","416.620,47","755,26","29,43","4,89%",16:56
LIBERBANK,"0,72",pujada,"+3,28%","0,02","865.163,25","680,51","7,52","0,00%",16:49
LINGOTES,"15,51",pujada,"+0,03%","0,01","100.878,33","154,90","0,00","0,00%",16:55
LOGISTA,"20,09",pujada,"+0,53%","0,11","817.542,41","2.666,95","15,63","4,77%",16:57
MAPFRE,"2,67",baixada,"-0,93%","-0,03","6.111.830,94","8.228,57","12,05","5,49%",16:58
MEDIASET,"9,061",baixada,"-3,25%","-0,304","4.873.423,17","3.075,24","16,41","5,81%",16:58
MELIA HOTELS INTL,"11,70",baixada,"-0,30%","-0,04","3.407.464,27","2.687,49","23,53","1,20%",16:55
MERLIN PROP.,"10,87",pujada,"+0,42%","0,05","5.354.355,42","5.097,01","19,17","3,96%",16:57
MIQUEL Y COSTAS,"29,94",baixada,"-0,20%","-0,06","182.105,20","617,85","17,27","1,60%",16:35
MONTEBALITO,"2,270",pujada,"+1,11%","0,025","22.924,05","66,00","0,00","0,00%",15:35
NATRA,"0,40",baixada,"-1,23%","-0,01","20.830,26","19,47","2,11","0,00%",16:58
NATURHOUSE HEALTH,"4,29",baixada,"-1,15%","-0,05","17.659,05","260,52","11,50","7,76%",16:52
NH HOTELES,"5,240",pujada,"+0,10%","0,005","2.226.849,75","1.828,42","43,55","0,90%",16:57
NICOLAS CORREA,"2,64",pujada,"+1,93%","0,05","41.132,45","31,72","0,00","0,00%",16:48
OHL,"5,17",pujada,"+4,34%","0,22","25.385.110,44","1.531,14","9,87","2,70%",16:59
ORYZON GENOMICS,"1,98",pujada,"+4,05%","0,08","186.816,40","65,93","0,00","0,00%",16:48
PARQUES REUNIDOS,"13,25",pujada,"+0,00%","0,00","152.169,03","1.067,01","19,22","1,91%",16:53
PHARMA MAR R,"3,08",baixada,"-0,48%","-0,02","685.418,14","685,76","0,00","0,00%",16:54
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"9,99",pujada,"+0,91%","0,09","1.473,12","173,30","14,24","2,66%",13:25
PROSEGUR,"6,44",baixada,"-0,16%","-0,01","764.238,78","3.974,28","24,30","1,76%",16:50
QUABIT INMOBIL.,"1,53",baixada,"-1,29%","-0,02","227.104,26","119,24","0,00","0,00%",16:49
REALIA BUSINESS,"1,06",baixada,"-0,47%","-0,01","117.573,06","680,27","42,78","0,00%",16:50
REE,"18,20",pujada,"+0,25%","0,05","6.811.517,30","9.853,07","14,72","5,03%",16:59
RENTA 4 SERVICIOS,"5,90",baixada,"-0,51%","-0,03","55.178,57","240,09","19,61","1,54%",16:37
RENTA CORPORACION,"2,535",baixada,"-3,24%","-0,085","402.016,80","83,70","0,00","0,00%",16:49
REPSOL,"15,32",pujada,"+0,20%","0,03","24.611.137,32","23.414,98","11,03","5,18%",16:58
RIOJANAS,"5,30",pujada,"+0,19%","0,01","508,36","26,73","0,00","0,00%",13:09
Reig Jofre,"2,60",baixada,"-0,04%","-0,00","5.141,40","166,80","23,74","1,26%",14:25
SABADELL,"1,60",baixada,"-1,54%","-0,03","19.486.944,51","9.002,69","12,01","3,57%",16:58
SACYR,"2,15",baixada,"-0,19%","-0,00","2.091.832,53","1.150,99","6,47","0,00%",16:57
SAETA YIELD,"9,58",baixada,"-0,67%","-0,07","1.229.506,84","788,77","16,72","7,84%",16:56
SANTANDER,"5,55",baixada,"-0,86%","-0,05","95.719.815,48","88.977,06","11,84","3,95%",17:00
SNIACE,"0,18",pujada,"+0,55%","0,00","435.703,85","64,93","0,00","0,00%",16:37
SOLARIA ENERGIA,"1,41",baixada,"-0,35%","-0,01","545.583,69","155,09","22,64","0,00%",16:54
TALGO,"4,19",baixada,"-0,24%","-0,01","745.030,41","576,02","8,94","1,90%",16:58
TECNICAS REUNIDAS,"26,30",pujada,"+2,78%","0,71","11.986.401,66","1.453,30","10,63","5,40%",16:58
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"8,86",baixada,"-0,06%","-0,01","35.892.776,17","44.765,94","12,63","4,35%",17:00
TELEPIZZA GROUP,"4,93",pujada,"+0,33%","0,02","181.093,28","493,33","15,02","0,00%",16:43
TUBACEX,"3,00",pujada,"+1,01%","0,03","1.104.801,21","402,26","79,29","0,35%",16:59
TUBOS REUNIDOS,"0,85",pujada,"+1,19%","0,01","183.392,11","148,48","0,00","0,00%",16:54
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",20/10
VIDRALA,"76,50",pujada,"+1,32%","1,00","411.653,75","1.905,45","22,05","1,13%",16:54
VISCOFAN,"50,88",baixada,"-0,14%","-0,07","1.608.589,86","2.375,39","19,05","2,83%",16:57
VOCENTO,"1,51",baixada,"-0,99%","-0,02","73.574,06","187,46","13,90","0,00%",16:50
ZARDOYA OTIS,"8,91",baixada,"-0,11%","-0,01","882.404,85","4.187,13","27,45","3,53%",16:58
